@@@@@ Start training GCN-RMSprop...
[EPOCH 0]	Train Acc: 0.5052	Train Loss: 0.0032	Valid Acc: 0.4975	Valid Loss: 0.0033
[EPOCH 22]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 23]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 24]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 25]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 26]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 27]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 28]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 29]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 30]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 31]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 32]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 33]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 34]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 35]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 36]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 37]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 38]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 39]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 40]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 41]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 42]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 43]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 44]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 45]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 46]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 47]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 48]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 49]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 50]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 51]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 52]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 53]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 54]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 55]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 56]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 57]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 58]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 59]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 60]	Train Acc: 0.4949	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 61]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 62]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 63]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 64]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 65]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 66]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 67]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 68]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 69]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 70]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 71]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 72]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 73]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 74]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 75]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 76]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 77]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 78]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 79]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 80]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 81]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 82]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 83]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 84]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 85]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 86]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 87]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 88]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 89]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 90]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 91]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 92]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 93]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 94]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 95]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 96]	Train Acc: 0.4943	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 97]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 98]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 99]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 100]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 101]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 102]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 103]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 104]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 105]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 106]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 107]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 108]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 109]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 110]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 111]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 112]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 113]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 114]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 115]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 116]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 117]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 118]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 119]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 120]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 121]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 122]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 123]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 124]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 125]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 126]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 127]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 128]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 129]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 130]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 131]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 132]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 133]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 134]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 135]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 136]	Train Acc: 0.4949	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 137]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 138]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 139]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 140]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 141]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 142]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 143]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 144]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 145]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 146]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 147]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 148]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 149]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 150]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 151]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 152]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 153]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 154]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 155]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 156]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 157]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 158]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 159]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 160]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 161]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 162]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 163]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 164]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 165]	Train Acc: 0.4949	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 166]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 167]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 168]	Train Acc: 0.4944	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 169]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 170]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 171]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 172]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 173]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 174]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 175]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 176]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 177]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 178]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 179]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 180]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 181]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 182]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 183]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 184]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 185]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 186]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 187]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 188]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 189]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 190]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 191]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 192]	Train Acc: 0.4948	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 193]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 194]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 195]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 196]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 197]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 198]	Train Acc: 0.4947	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
[EPOCH 199]	Train Acc: 0.4946	Train Loss: 0.0033	Valid Acc: 0.5025	Valid Loss: 0.0032
